"work_name","proc_name","RowGuid","id","itemid","process_id","process_name","process_priority","proc_theme_id","approval_info","approval_type","approval_type_text","approval_state","approval_user","approval_time","proc_task_id","task_node_name","review_time","qxyj","serial_number","SyncDate","isAct"
重庆坤飞建设（集团）有限公司_企业资质升级_20191010,重庆坤飞建设（集团）有限公司_专业承包城市及道路照明工程三级资质升级_20210610,af79dfe6-3440-489b-9e6f-49719a8b03dc,"567048","1004204520","1004204522",窗口接件,"1","1004204521",,"4",,"4004","10101779",2021-06-11 09:20:39,"5727854",usertask3,2021-06-11 00:00:00,,"202106101004002","2021-06-24","1"
重庆坤飞建设（集团）有限公司_企业资质升级_20191010,重庆坤飞建设（集团）有限公司_专业承包城市及道路照明工程三级资质升级_20210610,af79dfe6-3440-489b-9e6f-49719a8b03dc,"567048","1004204520","1004204522",窗口接件,"1","1004204521",,"4",,"4004","10101779",2021-06-11 09:20:39,"5727854",usertask3,2021-06-11 00:00:00,,"202106101004002","2021-06-24","1"
重庆坤飞建设（集团）有限公司_企业资质升级_20191010,重庆坤飞建设（集团）有限公司_专业承包城市及道路照明工程三级资质升级_20210610,af79dfe6-3440-489b-9e6f-49719a8b03dc,"567048","1004204520","1004204522",窗口接件,"1","1004204521",,"4",,"4004","10101779",2021-06-11 09:20:39,"5727854",usertask3,2021-06-11 00:00:00,,"202106101004002","2021-06-24","1"
重庆坤飞建设（集团）有限公司_企业资质升级_20191010,重庆坤飞建设（集团）有限公司_专业承包城市及道路照明工程三级资质升级_20210610,af79dfe6-3440-489b-9e6f-49719a8b03dc,"567048","1004204520","1004204522",窗口接件,"1","1004204521",,"4",,"4004","10101779",2021-06-11 09:20:39,"5727854",usertask3,2021-06-11 00:00:00,,"202106101004002","2021-06-24","1"
重庆坤飞建设（集团）有限公司_企业资质升级_20191010,重庆坤飞建设（集团）有限公司_专业承包城市及道路照明工程三级资质升级_20210610,af79dfe6-3440-489b-9e6f-49719a8b03dc,"567048","1004204520","1004204522",窗口接件,"1","1004204521",,"4",,"4004","10101779",2021-06-11 09:20:39,"5727854",usertask3,2021-06-11 00:00:00,,"202106101004002","2021-06-24","1"
重庆坤飞建设（集团）有限公司_企业资质升级_20191010,重庆坤飞建设（集团）有限公司_专业承包城市及道路照明工程三级资质升级_20210610,af79dfe6-3440-489b-9e6f-49719a8b03dc,"567048","1004204520","1004204522",窗口接件,"1","1004204521",,"4",,"4004","10101779",2021-06-11 09:20:39,"5727854",usertask3,2021-06-11 00:00:00,,"202106101004002","2021-06-24","1"
重庆坤飞建设（集团）有限公司_企业资质升级_20191010,重庆坤飞建设（集团）有限公司_专业承包建筑装修装饰工程二级资质升级_20210610,b9a7ddae-883c-4a9c-afef-8d886ba3618f,"568071","1004204523","1004211215",综合资料审查/业绩资料,"2","1004204524",,,,"4002","10105434",,"5736774",usertask4,,,,"2021-06-24","1"
重庆坤飞建设（集团）有限公司_企业资质升级_20191010,重庆坤飞建设（集团）有限公司_专业承包建筑装修装饰工程二级资质升级_20210610,b9a7ddae-883c-4a9c-afef-8d886ba3618f,"568071","1004204523","1004211215",综合资料审查/业绩资料,"2","1004204524",,,,"4002","10105434",,"5736774",usertask4,,,,"2021-06-24","1"
重庆坤飞建设（集团）有限公司_企业资质升级_20191010,重庆坤飞建设（集团）有限公司_专业承包建筑装修装饰工程二级资质升级_20210610,b9a7ddae-883c-4a9c-afef-8d886ba3618f,"568071","1004204523","1004211215",综合资料审查/业绩资料,"2","1004204524",,,,"4002","10105434",,"5736774",usertask4,,,,"2021-06-24","1"
重庆坤飞建设（集团）有限公司_企业资质升级_20191010,重庆坤飞建设（集团）有限公司_专业承包建筑装修装饰工程二级资质升级_20210610,b9a7ddae-883c-4a9c-afef-8d886ba3618f,"568071","1004204523","1004211215",综合资料审查/业绩资料,"2","1004204524",,,,"4002","10105434",,"5736774",usertask4,,,,"2021-06-24","1"
重庆坤飞建设（集团）有限公司_企业资质升级_20191010,重庆坤飞建设（集团）有限公司_专业承包建筑装修装饰工程二级资质升级_20210610,b9a7ddae-883c-4a9c-afef-8d886ba3618f,"568071","1004204523","1004211215",综合资料审查/业绩资料,"2","1004204524",,,,"4002","10105434",,"5736774",usertask4,,,,"2021-06-24","1"
重庆坤飞建设（集团）有限公司_企业资质升级_20191010,重庆坤飞建设（集团）有限公司_专业承包建筑装修装饰工程二级资质升级_20210610,b9a7ddae-883c-4a9c-afef-8d886ba3618f,"568071","1004204523","1004211215",综合资料审查/业绩资料,"2","1004204524",,,,"4002","10105434",,"5736774",usertask4,,,,"2021-06-24","1"
重庆坤飞建设（集团）有限公司_企业资质升级_20191010,重庆坤飞建设（集团）有限公司_专业承包建筑装修装饰工程二级资质升级_20210610,"7611e9ed-a424-44db-9e6f-656b95e0bcc0","568072","1004204523","1004211216",人员资料审查,"2","1004204524",,,,"4002","10105565",,"5736777",usertask5,,,,"2021-06-24","1"
重庆坤飞建设（集团）有限公司_企业资质升级_20191010,重庆坤飞建设（集团）有限公司_专业承包建筑装修装饰工程二级资质升级_20210610,"7611e9ed-a424-44db-9e6f-656b95e0bcc0","568072","1004204523","1004211216",人员资料审查,"2","1004204524",,,,"4002","10105565",,"5736777",usertask5,,,,"2021-06-24","1"
重庆坤飞建设（集团）有限公司_企业资质升级_20191010,重庆坤飞建设（集团）有限公司_专业承包建筑装修装饰工程二级资质升级_20210610,"7611e9ed-a424-44db-9e6f-656b95e0bcc0","568072","1004204523","1004211216",人员资料审查,"2","1004204524",,,,"4002","10105565",,"5736777",usertask5,,,,"2021-06-24","1"
重庆坤飞建设（集团）有限公司_企业资质升级_20191010,重庆坤飞建设（集团）有限公司_专业承包建筑装修装饰工程二级资质升级_20210610,"7611e9ed-a424-44db-9e6f-656b95e0bcc0","568072","1004204523","1004211216",人员资料审查,"2","1004204524",,,,"4002","10105565",,"5736777",usertask5,,,,"2021-06-24","1"
重庆坤飞建设（集团）有限公司_企业资质升级_20191010,重庆坤飞建设（集团）有限公司_专业承包建筑装修装饰工程二级资质升级_20210610,"7611e9ed-a424-44db-9e6f-656b95e0bcc0","568072","1004204523","1004211216",人员资料审查,"2","1004204524",,,,"4002","10105565",,"5736777",usertask5,,,,"2021-06-24","1"
重庆坤飞建设（集团）有限公司_企业资质升级_20191010,重庆坤飞建设（集团）有限公司_专业承包建筑装修装饰工程二级资质升级_20210610,"7611e9ed-a424-44db-9e6f-656b95e0bcc0","568072","1004204523","1004211216",人员资料审查,"2","1004204524",,,,"4002","10105565",,"5736777",usertask5,,,,"2021-06-24","1"
重庆坤飞建设（集团）有限公司_企业资质升级_20191010,重庆坤飞建设（集团）有限公司_专业承包建筑装修装饰工程二级资质升级_20210610,"22046669-d26f-4634-adaf-82896aa73d69","567049","1004204523","1004204525",窗口接件,"1","1004204524",,"4",,"4004","10101779",2021-06-11 09:20:40,"5727867",usertask3,2021-06-11 00:00:00,,"202106101004002","2021-06-24","1"
重庆坤飞建设（集团）有限公司_企业资质升级_20191010,重庆坤飞建设（集团）有限公司_专业承包建筑装修装饰工程二级资质升级_20210610,"22046669-d26f-4634-adaf-82896aa73d69","567049","1004204523","1004204525",窗口接件,"1","1004204524",,"4",,"4004","10101779",2021-06-11 09:20:40,"5727867",usertask3,2021-06-11 00:00:00,,"202106101004002","2021-06-24","1"
重庆坤飞建设（集团）有限公司_企业资质升级_20191010,重庆坤飞建设（集团）有限公司_专业承包建筑装修装饰工程二级资质升级_20210610,"22046669-d26f-4634-adaf-82896aa73d69","567049","1004204523","1004204525",窗口接件,"1","1004204524",,"4",,"4004","10101779",2021-06-11 09:20:40,"5727867",usertask3,2021-06-11 00:00:00,,"202106101004002","2021-06-24","1"
重庆坤飞建设（集团）有限公司_企业资质升级_20191010,重庆坤飞建设（集团）有限公司_专业承包建筑装修装饰工程二级资质升级_20210610,"22046669-d26f-4634-adaf-82896aa73d69","567049","1004204523","1004204525",窗口接件,"1","1004204524",,"4",,"4004","10101779",2021-06-11 09:20:40,"5727867",usertask3,2021-06-11 00:00:00,,"202106101004002","2021-06-24","1"
重庆坤飞建设（集团）有限公司_企业资质升级_20191010,重庆坤飞建设（集团）有限公司_专业承包建筑装修装饰工程二级资质升级_20210610,"22046669-d26f-4634-adaf-82896aa73d69","567049","1004204523","1004204525",窗口接件,"1","1004204524",,"4",,"4004","10101779",2021-06-11 09:20:40,"5727867",usertask3,2021-06-11 00:00:00,,"202106101004002","2021-06-24","1"
重庆坤飞建设（集团）有限公司_企业资质升级_20191010,重庆坤飞建设（集团）有限公司_专业承包建筑装修装饰工程二级资质升级_20210610,"22046669-d26f-4634-adaf-82896aa73d69","567049","1004204523","1004204525",窗口接件,"1","1004204524",,"4",,"4004","10101779",2021-06-11 09:20:40,"5727867",usertask3,2021-06-11 00:00:00,,"202106101004002","2021-06-24","1"
重庆建工第七建筑工程有限责任公司_企业资质增项_20191213,重庆建工第七建筑工程有限责任公司_专业承包防水防腐保温工程一级资质增项_20210531,"7aacb601-7c0c-425c-baa2-ecb2cc790076","559019","1004150042","1004150886",综合资料审查/业绩资料,"2","1004150043",,"0",同意,"4004","10101389",2021-06-09 16:44:51,"5656756",usertask4,2021-06-09 00:00:00,,"202105311003020","2021-06-24","1"
重庆建工第七建筑工程有限责任公司_企业资质增项_20191213,重庆建工第七建筑工程有限责任公司_专业承包防水防腐保温工程一级资质增项_20210531,"7aacb601-7c0c-425c-baa2-ecb2cc790076","559019","1004150042","1004150886",综合资料审查/业绩资料,"2","1004150043",,"0",同意,"4004","10101389",2021-06-09 16:44:51,"5656756",usertask4,2021-06-09 00:00:00,,"202105311003020","2021-06-24","1"
重庆建工第七建筑工程有限责任公司_企业资质增项_20191213,重庆建工第七建筑工程有限责任公司_专业承包防水防腐保温工程一级资质增项_20210531,"7aacb601-7c0c-425c-baa2-ecb2cc790076","559019","1004150042","1004150886",综合资料审查/业绩资料,"2","1004150043",,"0",同意,"4004","10101389",2021-06-09 16:44:51,"5656756",usertask4,2021-06-09 00:00:00,,"202105311003020","2021-06-24","1"
重庆建工第七建筑工程有限责任公司_企业资质增项_20191213,重庆建工第七建筑工程有限责任公司_专业承包防水防腐保温工程一级资质增项_20210531,"7aacb601-7c0c-425c-baa2-ecb2cc790076","559019","1004150042","1004150886",综合资料审查/业绩资料,"2","1004150043",,"0",同意,"4004","10101389",2021-06-09 16:44:51,"5656756",usertask4,2021-06-09 00:00:00,,"202105311003020","2021-06-24","1"
重庆建工第七建筑工程有限责任公司_企业资质增项_20191213,重庆建工第七建筑工程有限责任公司_专业承包防水防腐保温工程一级资质增项_20210531,"7aacb601-7c0c-425c-baa2-ecb2cc790076","559019","1004150042","1004150886",综合资料审查/业绩资料,"2","1004150043",,"0",同意,"4004","10101389",2021-06-09 16:44:51,"5656756",usertask4,2021-06-09 00:00:00,,"202105311003020","2021-06-24","1"
重庆建工第七建筑工程有限责任公司_企业资质增项_20191213,重庆建工第七建筑工程有限责任公司_专业承包防水防腐保温工程一级资质增项_20210531,"7aacb601-7c0c-425c-baa2-ecb2cc790076","559019","1004150042","1004150886",综合资料审查/业绩资料,"2","1004150043",,"0",同意,"4004","10101389",2021-06-09 16:44:51,"5656756",usertask4,2021-06-09 00:00:00,,"202105311003020","2021-06-24","1"
重庆建工第七建筑工程有限责任公司_企业资质增项_20191213,重庆建工第七建筑工程有限责任公司_专业承包防水防腐保温工程一级资质增项_20210531,"7c3c44d6-e004-4b2d-a72a-64b333b44e50","558760","1004150042","1004150044",窗口接件,"1","1004150043",,"4",,"4004","10105552",2021-05-31 16:08:15,"5654925",usertask3,2021-05-31 00:00:00,,"202105311003020","2021-06-24","1"
重庆建工第七建筑工程有限责任公司_企业资质增项_20191213,重庆建工第七建筑工程有限责任公司_专业承包防水防腐保温工程一级资质增项_20210531,"7c3c44d6-e004-4b2d-a72a-64b333b44e50","558760","1004150042","1004150044",窗口接件,"1","1004150043",,"4",,"4004","10105552",2021-05-31 16:08:15,"5654925",usertask3,2021-05-31 00:00:00,,"202105311003020","2021-06-24","1"
重庆建工第七建筑工程有限责任公司_企业资质增项_20191213,重庆建工第七建筑工程有限责任公司_专业承包防水防腐保温工程一级资质增项_20210531,"7c3c44d6-e004-4b2d-a72a-64b333b44e50","558760","1004150042","1004150044",窗口接件,"1","1004150043",,"4",,"4004","10105552",2021-05-31 16:08:15,"5654925",usertask3,2021-05-31 00:00:00,,"202105311003020","2021-06-24","1"
重庆建工第七建筑工程有限责任公司_企业资质增项_20191213,重庆建工第七建筑工程有限责任公司_专业承包防水防腐保温工程一级资质增项_20210531,"7c3c44d6-e004-4b2d-a72a-64b333b44e50","558760","1004150042","1004150044",窗口接件,"1","1004150043",,"4",,"4004","10105552",2021-05-31 16:08:15,"5654925",usertask3,2021-05-31 00:00:00,,"202105311003020","2021-06-24","1"
重庆建工第七建筑工程有限责任公司_企业资质增项_20191213,重庆建工第七建筑工程有限责任公司_专业承包防水防腐保温工程一级资质增项_20210531,"7c3c44d6-e004-4b2d-a72a-64b333b44e50","558760","1004150042","1004150044",窗口接件,"1","1004150043",,"4",,"4004","10105552",2021-05-31 16:08:15,"5654925",usertask3,2021-05-31 00:00:00,,"202105311003020","2021-06-24","1"
重庆建工第七建筑工程有限责任公司_企业资质增项_20191213,重庆建工第七建筑工程有限责任公司_专业承包防水防腐保温工程一级资质增项_20210531,"7c3c44d6-e004-4b2d-a72a-64b333b44e50","558760","1004150042","1004150044",窗口接件,"1","1004150043",,"4",,"4004","10105552",2021-05-31 16:08:15,"5654925",usertask3,2021-05-31 00:00:00,,"202105311003020","2021-06-24","1"
重庆建工第七建筑工程有限责任公司_企业资质增项_20191213,重庆建工第七建筑工程有限责任公司_专业承包防水防腐保温工程一级资质增项_20210531,"816ea3d1-141b-46df-ad6d-038bf56117cf","559020","1004150042","1004150887",人员资料审查,"2","1004150043",,"0",同意,"4004","10105565",2021-06-09 10:27:22,"5656759",usertask5,2021-06-09 00:00:00,,"202105311003020","2021-06-24","1"
重庆建工第七建筑工程有限责任公司_企业资质增项_20191213,重庆建工第七建筑工程有限责任公司_专业承包防水防腐保温工程一级资质增项_20210531,"816ea3d1-141b-46df-ad6d-038bf56117cf","559020","1004150042","1004150887",人员资料审查,"2","1004150043",,"0",同意,"4004","10105565",2021-06-09 10:27:22,"5656759",usertask5,2021-06-09 00:00:00,,"202105311003020","2021-06-24","1"
重庆建工第七建筑工程有限责任公司_企业资质增项_20191213,重庆建工第七建筑工程有限责任公司_专业承包防水防腐保温工程一级资质增项_20210531,"816ea3d1-141b-46df-ad6d-038bf56117cf","559020","1004150042","1004150887",人员资料审查,"2","1004150043",,"0",同意,"4004","10105565",2021-06-09 10:27:22,"5656759",usertask5,2021-06-09 00:00:00,,"202105311003020","2021-06-24","1"
重庆建工第七建筑工程有限责任公司_企业资质增项_20191213,重庆建工第七建筑工程有限责任公司_专业承包防水防腐保温工程一级资质增项_20210531,"816ea3d1-141b-46df-ad6d-038bf56117cf","559020","1004150042","1004150887",人员资料审查,"2","1004150043",,"0",同意,"4004","10105565",2021-06-09 10:27:22,"5656759",usertask5,2021-06-09 00:00:00,,"202105311003020","2021-06-24","1"
重庆建工第七建筑工程有限责任公司_企业资质增项_20191213,重庆建工第七建筑工程有限责任公司_专业承包防水防腐保温工程一级资质增项_20210531,"816ea3d1-141b-46df-ad6d-038bf56117cf","559020","1004150042","1004150887",人员资料审查,"2","1004150043",,"0",同意,"4004","10105565",2021-06-09 10:27:22,"5656759",usertask5,2021-06-09 00:00:00,,"202105311003020","2021-06-24","1"
重庆建工第七建筑工程有限责任公司_企业资质增项_20191213,重庆建工第七建筑工程有限责任公司_专业承包防水防腐保温工程一级资质增项_20210531,"816ea3d1-141b-46df-ad6d-038bf56117cf","559020","1004150042","1004150887",人员资料审查,"2","1004150043",,"0",同意,"4004","10105565",2021-06-09 10:27:22,"5656759",usertask5,2021-06-09 00:00:00,,"202105311003020","2021-06-24","1"
重庆建工第七建筑工程有限责任公司_企业资质增项_20191213,重庆建工第七建筑工程有限责任公司_专业承包防水防腐保温工程一级资质增项_20210531,b46de22e-0d3c-4a28-b2d0-f64a51d3d88b,"568559","1004150042","1004213663",资料员汇总意见,"2","1004150043",,"0",同意,"4004","10021446",2021-06-23 10:45:18,"5740889",usertask7,2021-06-23 00:00:00,,"202105311003020","2021-06-24","1"
重庆建工第七建筑工程有限责任公司_企业资质增项_20191213,重庆建工第七建筑工程有限责任公司_专业承包防水防腐保温工程一级资质增项_20210531,b46de22e-0d3c-4a28-b2d0-f64a51d3d88b,"568559","1004150042","1004213663",资料员汇总意见,"2","1004150043",,"0",同意,"4004","10021446",2021-06-23 10:45:18,"5740889",usertask7,2021-06-23 00:00:00,,"202105311003020","2021-06-24","1"
重庆建工第七建筑工程有限责任公司_企业资质增项_20191213,重庆建工第七建筑工程有限责任公司_专业承包防水防腐保温工程一级资质增项_20210531,b46de22e-0d3c-4a28-b2d0-f64a51d3d88b,"568559","1004150042","1004213663",资料员汇总意见,"2","1004150043",,"0",同意,"4004","10021446",2021-06-23 10:45:18,"5740889",usertask7,2021-06-23 00:00:00,,"202105311003020","2021-06-24","1"
重庆建工第七建筑工程有限责任公司_企业资质增项_20191213,重庆建工第七建筑工程有限责任公司_专业承包防水防腐保温工程一级资质增项_20210531,b46de22e-0d3c-4a28-b2d0-f64a51d3d88b,"568559","1004150042","1004213663",资料员汇总意见,"2","1004150043",,"0",同意,"4004","10021446",2021-06-23 10:45:18,"5740889",usertask7,2021-06-23 00:00:00,,"202105311003020","2021-06-24","1"
重庆建工第七建筑工程有限责任公司_企业资质增项_20191213,重庆建工第七建筑工程有限责任公司_专业承包防水防腐保温工程一级资质增项_20210531,b46de22e-0d3c-4a28-b2d0-f64a51d3d88b,"568559","1004150042","1004213663",资料员汇总意见,"2","1004150043",,"0",同意,"4004","10021446",2021-06-23 10:45:18,"5740889",usertask7,2021-06-23 00:00:00,,"202105311003020","2021-06-24","1"
重庆建工第七建筑工程有限责任公司_企业资质增项_20191213,重庆建工第七建筑工程有限责任公司_专业承包防水防腐保温工程一级资质增项_20210531,b46de22e-0d3c-4a28-b2d0-f64a51d3d88b,"568559","1004150042","1004213663",资料员汇总意见,"2","1004150043",,"0",同意,"4004","10021446",2021-06-23 10:45:18,"5740889",usertask7,2021-06-23 00:00:00,,"202105311003020","2021-06-24","1"
重庆建工第七建筑工程有限责任公司_企业资质增项_20191213,重庆建工第七建筑工程有限责任公司_专业承包防水防腐保温工程一级资质增项_20210531,da149129-78df-417e-8bd3-0fab20724bae,"576181","1004150042","1004258520",建管处(终审),"2","1004150043",,,,"4002","10000084",,"5808609",usertask8,,,,"2021-06-24","1"
重庆建工第七建筑工程有限责任公司_企业资质增项_20191213,重庆建工第七建筑工程有限责任公司_专业承包防水防腐保温工程一级资质增项_20210531,da149129-78df-417e-8bd3-0fab20724bae,"576181","1004150042","1004258520",建管处(终审),"2","1004150043",,,,"4002","10000084",,"5808609",usertask8,,,,"2021-06-24","1"
重庆建工第七建筑工程有限责任公司_企业资质增项_20191213,重庆建工第七建筑工程有限责任公司_专业承包防水防腐保温工程一级资质增项_20210531,da149129-78df-417e-8bd3-0fab20724bae,"576181","1004150042","1004258520",建管处(终审),"2","1004150043",,,,"4002","10000084",,"5808609",usertask8,,,,"2021-06-24","1"
重庆建工第七建筑工程有限责任公司_企业资质增项_20191213,重庆建工第七建筑工程有限责任公司_专业承包防水防腐保温工程一级资质增项_20210531,da149129-78df-417e-8bd3-0fab20724bae,"576181","1004150042","1004258520",建管处(终审),"2","1004150043",,,,"4002","10000084",,"5808609",usertask8,,,,"2021-06-24","1"
重庆建工第七建筑工程有限责任公司_企业资质增项_20191213,重庆建工第七建筑工程有限责任公司_专业承包防水防腐保温工程一级资质增项_20210531,da149129-78df-417e-8bd3-0fab20724bae,"576181","1004150042","1004258520",建管处(终审),"2","1004150043",,,,"4002","10000084",,"5808609",usertask8,,,,"2021-06-24","1"
重庆建工第七建筑工程有限责任公司_企业资质增项_20191213,重庆建工第七建筑工程有限责任公司_专业承包防水防腐保温工程一级资质增项_20210531,da149129-78df-417e-8bd3-0fab20724bae,"576181","1004150042","1004258520",建管处(终审),"2","1004150043",,,,"4002","10000084",,"5808609",usertask8,,,,"2021-06-24","1"
重庆建工第七建筑工程有限责任公司_企业资质增项_20191213,重庆建工第七建筑工程有限责任公司_专业承包防水防腐保温工程一级资质增项_20210531,dd2390ad-2a3e-4d80-a9f2-bbfd349c066a,"566638","1004150042","1004201348",复核意见,"2","1004150043",按96号文诚信前100名企业申报,"0",同意,"4004","10105471",2021-06-11 13:58:46,"5724075",usertask6,2021-06-11 00:00:00,,"202105311003020","2021-06-24","1"
重庆建工第七建筑工程有限责任公司_企业资质增项_20191213,重庆建工第七建筑工程有限责任公司_专业承包防水防腐保温工程一级资质增项_20210531,dd2390ad-2a3e-4d80-a9f2-bbfd349c066a,"566638","1004150042","1004201348",复核意见,"2","1004150043",按96号文诚信前100名企业申报,"0",同意,"4004","10105471",2021-06-11 13:58:46,"5724075",usertask6,2021-06-11 00:00:00,,"202105311003020","2021-06-24","1"
重庆建工第七建筑工程有限责任公司_企业资质增项_20191213,重庆建工第七建筑工程有限责任公司_专业承包防水防腐保温工程一级资质增项_20210531,dd2390ad-2a3e-4d80-a9f2-bbfd349c066a,"566638","1004150042","1004201348",复核意见,"2","1004150043",按96号文诚信前100名企业申报,"0",同意,"4004","10105471",2021-06-11 13:58:46,"5724075",usertask6,2021-06-11 00:00:00,,"202105311003020","2021-06-24","1"
重庆建工第七建筑工程有限责任公司_企业资质增项_20191213,重庆建工第七建筑工程有限责任公司_专业承包防水防腐保温工程一级资质增项_20210531,dd2390ad-2a3e-4d80-a9f2-bbfd349c066a,"566638","1004150042","1004201348",复核意见,"2","1004150043",按96号文诚信前100名企业申报,"0",同意,"4004","10105471",2021-06-11 13:58:46,"5724075",usertask6,2021-06-11 00:00:00,,"202105311003020","2021-06-24","1"
重庆建工第七建筑工程有限责任公司_企业资质增项_20191213,重庆建工第七建筑工程有限责任公司_专业承包防水防腐保温工程一级资质增项_20210531,dd2390ad-2a3e-4d80-a9f2-bbfd349c066a,"566638","1004150042","1004201348",复核意见,"2","1004150043",按96号文诚信前100名企业申报,"0",同意,"4004","10105471",2021-06-11 13:58:46,"5724075",usertask6,2021-06-11 00:00:00,,"202105311003020","2021-06-24","1"
重庆建工第七建筑工程有限责任公司_企业资质增项_20191213,重庆建工第七建筑工程有限责任公司_专业承包防水防腐保温工程一级资质增项_20210531,dd2390ad-2a3e-4d80-a9f2-bbfd349c066a,"566638","1004150042","1004201348",复核意见,"2","1004150043",按96号文诚信前100名企业申报,"0",同意,"4004","10105471",2021-06-11 13:58:46,"5724075",usertask6,2021-06-11 00:00:00,,"202105311003020","2021-06-24","1"
重庆建工第七建筑工程有限责任公司_企业资质增项_20191213,重庆建工第七建筑工程有限责任公司_专业承包地基基础工程一级资质增项_20210531,ddc3c9ce-cdd5-42d9-830c-fc138a75f323,"576180","1004150045","1004258519",建管处(终审),"2","1004150046",,,,"4002","10000084",,"5808604",usertask8,,,,"2021-06-24","1"
重庆建工第七建筑工程有限责任公司_企业资质增项_20191213,重庆建工第七建筑工程有限责任公司_专业承包地基基础工程一级资质增项_20210531,ddc3c9ce-cdd5-42d9-830c-fc138a75f323,"576180","1004150045","1004258519",建管处(终审),"2","1004150046",,,,"4002","10000084",,"5808604",usertask8,,,,"2021-06-24","1"
